order_id,order_date,customer_id,product_id,quantity,discount_pct,base_price,unit_price,revenue,region,customer_segment,year,month,month_name
510750,2025-04-26,23062,12,1,0.0,119.8,124.72,124.72,West,Corporate,2025,4,Apr
510751,2025-08-18,21308,18,4,0.2,376.89,387.68,1240.58,West,Small Business,2025,8,Aug
510752,2024-05-10,23639,12,4,0.0,119.8,126.61,506.44,South,Consumer,2024,5,May
510753,2025-09-10,22954,3,2,0.1,379.36,402.82,725.08,Central,Consumer,2025,9,Sep
510754,2024-07-30,22125,16,3,0.0,113.27,108.94,326.82,Central,Small Business,2024,7,Jul
510755,2024-05-04,20072,4,4,0.0,453.41,438.74,1754.96,South,Corporate,2024,5,May
510756,2025-06-29,20098,11,1,0.0,526.43,489.78,489.78,East,Consumer,2025,6,Jun
510757,2025-10-28,21108,15,2,0.0,203.7,219.2,438.4,Central,Consumer,2025,10,Oct
510758,2024-03-31,21228,3,2,0.15,379.36,391.08,664.84,West,Consumer,2024,3,Mar
510759,2024-08-15,22784,26,1,0.0,173.18,186.02,186.02,North,Consumer,2024,8,Aug
510760,2025-06-12,20423,27,3,0.0,282.82,260.98,782.94,West,Consumer,2025,6,Jun
510761,2025-06-18,20991,3,4,0.05,379.36,373.87,1420.71,Central,Consumer,2025,6,Jun
510762,2024-12-01,20285,6,1,0.0,183.47,197.89,197.89,South,Small Business,2024,12,Dec
510763,2025-02-05,22161,10,1,0.0,452.53,457.64,457.64,Central,Consumer,2025,2,Feb
510764,2025-09-03,22559,21,3,0.0,301.42,312.12,936.36,North,Consumer,2025,9,Sep
510765,2024-08-10,23368,2,4,0.05,177.67,189.16,718.81,West,Consumer,2024,8,Aug
510766,2025-04-15,22668,23,2,0.0,430.62,419.25,838.5,West,Consumer,2025,4,Apr
510767,2024-08-04,20448,19,2,0.05,495.95,482.51,916.77,Central,Consumer,2024,8,Aug
510768,2025-12-18,22489,7,3,0.0,208.23,221.24,663.72,Central,Small Business,2025,12,Dec
510769,2024-02-03,20792,15,1,0.1,203.7,209.27,188.34,West,Consumer,2024,2,Feb
510770,2025-09-18,20607,5,4,0.05,310.91,305.77,1161.93,Central,Small Business,2025,9,Sep
510771,2024-11-07,20821,9,2,0.0,308.58,287.79,575.58,East,Consumer,2024,11,Nov
510772,2024-09-08,20715,28,4,0.05,297.74,307.09,1166.94,Central,Consumer,2024,9,Sep
510773,2024-06-11,23543,1,3,0.15,118.77,123.87,315.87,Central,Corporate,2024,6,Jun
510774,2024-12-18,21205,1,3,0.0,118.77,110.57,331.71,Central,Consumer,2024,12,Dec
510775,2025-09-26,21042,15,2,0.1,203.7,201.99,363.58,North,Small Business,2025,9,Sep
510776,2025-11-17,21636,14,4,0.0,323.49,312.4,1249.6,Central,Consumer,2025,11,Nov
510777,2024-08-25,20545,24,1,0.0,471.09,487.21,487.21,East,Small Business,2024,8,Aug
510778,2024-04-21,20919,3,2,0.1,379.36,407.66,733.79,Central,Consumer,2024,4,Apr
510779,2024-02-26,23168,17,1,0.0,364.39,347.86,347.86,Central,Corporate,2024,2,Feb
510780,2024-10-31,23561,13,4,0.15,509.47,484.22,1646.35,North,Consumer,2024,10,Oct
510781,2025-11-09,23427,17,1,0.15,364.39,342.18,290.85,Central,Consumer,2025,11,Nov
510782,2025-02-25,20108,6,2,0.1,183.47,195.06,351.11,North,Consumer,2025,2,Feb
510783,2024-05-22,22357,28,2,0.0,297.74,303.33,606.66,West,Consumer,2024,5,May
510784,2024-09-13,21933,28,4,0.1,297.74,298.75,1075.5,Central,Corporate,2024,9,Sep
510785,2024-11-28,23351,18,2,0.15,376.89,379.51,645.17,East,Small Business,2024,11,Nov
510786,2024-03-09,23797,10,3,0.0,452.53,450.9,1352.7,South,Small Business,2024,3,Mar
510787,2025-12-08,21348,9,1,0.15,308.58,329.81,280.34,Central,Consumer,2025,12,Dec
510788,2024-05-30,23947,24,4,0.15,471.09,487.31,1656.85,East,Consumer,2024,5,May
510789,2024-04-01,21264,6,3,0.0,183.47,189.69,569.07,West,Small Business,2024,4,Apr
510790,2024-11-12,21299,12,3,0.05,119.8,111.71,318.37,Central,Consumer,2024,11,Nov
510791,2025-02-16,22228,4,2,0.1,453.41,488.93,880.07,West,Consumer,2025,2,Feb
510792,2025-09-29,22523,16,4,0.0,113.27,113.26,453.04,Central,Consumer,2025,9,Sep
510793,2024-04-27,23809,14,4,0.0,323.49,298.58,1194.32,East,Consumer,2024,4,Apr
510794,2025-02-22,23219,21,4,0.2,301.42,315.61,1009.95,North,Small Business,2025,2,Feb
510795,2025-03-23,23578,26,2,0.0,173.18,179.12,358.24,West,Consumer,2025,3,Mar
510796,2024-08-06,20911,21,1,0.0,301.42,310.73,310.73,West,Consumer,2024,8,Aug
510797,2024-06-16,23875,2,4,0.2,177.67,174.58,558.66,Central,Consumer,2024,6,Jun
510798,2024-05-02,22219,26,3,0.0,173.18,173.71,521.13,Central,Consumer,2024,5,May
510799,2024-11-06,23193,8,3,0.05,289.09,298.91,851.89,Central,Consumer,2024,11,Nov
510800,2025-03-27,23879,10,2,0.1,452.53,416.52,749.74,Central,Small Business,2025,3,Mar
510801,2024-11-29,21788,14,2,0.0,323.49,313.07,626.14,South,Corporate,2024,11,Nov
510802,2024-05-12,23576,15,1,0.05,203.7,215.59,204.81,South,Consumer,2024,5,May
510803,2024-08-02,20385,26,4,0.0,173.18,164.15,656.6,West,Corporate,2024,8,Aug
510804,2024-02-21,23542,26,1,0.15,173.18,169.13,143.76,East,Small Business,2024,2,Feb
510805,2024-08-31,23725,5,3,0.0,310.91,290.21,870.63,Central,Consumer,2024,8,Aug
510806,2024-01-25,22434,10,4,0.1,452.53,435.42,1567.51,South,Consumer,2024,1,Jan
510807,2025-07-11,22231,16,1,0.0,113.27,112.49,112.49,Central,Consumer,2025,7,Jul
510808,2025-05-25,22493,7,4,0.0,208.23,220.9,883.6,Central,Consumer,2025,5,May
510809,2025-03-28,23094,10,1,0.15,452.53,465.78,395.91,Central,Consumer,2025,3,Mar
510810,2025-10-09,20930,9,2,0.15,308.58,312.14,530.64,Central,Corporate,2025,10,Oct
510811,2025-03-12,21778,10,1,0.15,452.53,470.75,400.14,South,Consumer,2025,3,Mar
510812,2025-01-22,23239,10,1,0.15,452.53,458.47,389.7,Central,Consumer,2025,1,Jan
510813,2025-02-02,23073,22,3,0.0,356.25,332.76,998.28,West,Small Business,2025,2,Feb
510814,2024-07-23,23078,5,2,0.1,310.91,315.3,567.54,West,Consumer,2024,7,Jul
510815,2024-12-20,21598,26,4,0.0,173.18,181.1,724.4,Central,Corporate,2024,12,Dec
510816,2024-05-29,21723,6,2,0.15,183.47,192.16,326.67,Central,Corporate,2024,5,May
510817,2024-11-28,22381,27,3,0.0,282.82,268.58,805.74,East,Consumer,2024,11,Nov
510818,2024-07-21,23429,2,4,0.05,177.67,181.47,689.59,Central,Corporate,2024,7,Jul
510819,2024-06-29,22676,29,4,0.0,538.73,512.02,2048.08,West,Consumer,2024,6,Jun
510820,2024-08-11,20980,7,2,0.0,208.23,194.66,389.32,North,Consumer,2024,8,Aug
510821,2024-03-12,20212,1,4,0.1,118.77,110.61,398.2,East,Small Business,2024,3,Mar
510822,2025-03-17,23391,28,3,0.0,297.74,299.22,897.66,Central,Small Business,2025,3,Mar
510823,2024-04-20,20402,4,2,0.0,453.41,422.07,844.14,Central,Small Business,2024,4,Apr
510824,2025-11-06,22501,19,4,0.0,495.95,457.04,1828.16,South,Consumer,2025,11,Nov
510825,2025-01-05,22754,23,4,0.2,430.62,430.29,1376.93,North,Consumer,2025,1,Jan
510826,2024-06-12,20182,10,3,0.05,452.53,479.53,1366.66,West,Consumer,2024,6,Jun
510827,2025-12-03,21577,27,1,0.0,282.82,298.27,298.27,South,Consumer,2025,12,Dec
510828,2024-09-19,21421,25,4,0.15,408.11,405.23,1377.78,East,Consumer,2024,9,Sep
510829,2025-02-09,20241,1,2,0.05,118.77,111.23,211.34,North,Corporate,2025,2,Feb
510830,2025-03-10,22748,18,1,0.1,376.89,378.83,340.95,West,Consumer,2025,3,Mar
510831,2025-11-02,21288,20,3,0.0,187.69,177.25,531.75,West,Corporate,2025,11,Nov
510832,2024-11-19,22897,6,4,0.05,183.47,172.53,655.61,North,Consumer,2024,11,Nov
510833,2025-08-13,22842,25,2,0.15,408.11,384.47,653.6,Central,Small Business,2025,8,Aug
510834,2024-03-26,21474,19,4,0.0,495.95,499.79,1999.16,Central,Small Business,2024,3,Mar
510835,2024-03-23,21722,18,1,0.0,376.89,359.87,359.87,Central,Consumer,2024,3,Mar
510836,2024-04-24,20915,29,3,0.1,538.73,531.94,1436.24,East,Consumer,2024,4,Apr
510837,2025-12-02,20023,21,1,0.05,301.42,301.81,286.72,West,Small Business,2025,12,Dec
510838,2025-02-26,20697,3,4,0.1,379.36,407.84,1468.22,North,Consumer,2025,2,Feb
510839,2024-12-13,20402,24,2,0.05,471.09,440.23,836.44,Central,Small Business,2024,12,Dec
510840,2025-03-20,23912,30,4,0.05,300.75,293.81,1116.48,East,Consumer,2025,3,Mar
510841,2024-09-17,20815,17,2,0.1,364.39,388.27,698.89,Central,Consumer,2024,9,Sep
510842,2025-03-06,21572,13,4,0.05,509.47,501.07,1904.07,Central,Consumer,2025,3,Mar
510843,2025-02-06,22272,4,1,0.05,453.41,458.6,435.67,Central,Consumer,2025,2,Feb
510844,2025-08-18,21620,15,3,0.0,203.7,213.83,641.49,West,Consumer,2025,8,Aug
510845,2025-03-04,23726,1,1,0.1,118.77,123.31,110.98,Central,Small Business,2025,3,Mar
510846,2024-05-20,20674,1,4,0.05,118.77,122.15,464.17,Central,Corporate,2024,5,May
510847,2024-08-19,23275,5,2,0.1,310.91,296.23,533.21,South,Consumer,2024,8,Aug
510848,2024-11-25,21503,8,1,0.0,289.09,296.67,296.67,Central,Consumer,2024,11,Nov
510849,2025-11-20,22784,19,4,0.0,495.95,518.42,2073.68,North,Consumer,2025,11,Nov
510850,2024-12-06,23916,12,3,0.1,119.8,118.05,318.74,West,Small Business,2024,12,Dec
510851,2024-12-01,20458,23,2,0.0,430.62,458.13,916.26,Central,Small Business,2024,12,Dec
510852,2024-06-06,22002,30,4,0.0,300.75,303.91,1215.64,North,Corporate,2024,6,Jun
510853,2024-02-17,21917,25,4,0.15,408.11,426.8,1451.12,West,Consumer,2024,2,Feb
510854,2025-06-02,22829,23,4,0.1,430.62,403.67,1453.21,West,Consumer,2025,6,Jun
510855,2025-11-12,22839,18,4,0.05,376.89,357.82,1359.72,North,Corporate,2025,11,Nov
510856,2024-08-16,23766,29,4,0.05,538.73,570.04,2166.15,Central,Small Business,2024,8,Aug
510857,2024-06-15,21941,7,4,0.15,208.23,193.11,656.57,South,Small Business,2024,6,Jun
510858,2025-03-28,23698,22,1,0.0,356.25,331.29,331.29,Central,Small Business,2025,3,Mar
510859,2025-12-16,23693,27,3,0.0,282.82,303.05,909.15,North,Consumer,2025,12,Dec
510860,2024-11-03,23523,26,4,0.05,173.18,160.4,609.52,South,Small Business,2024,11,Nov
510861,2025-11-19,21350,9,3,0.0,308.58,313.22,939.66,West,Consumer,2025,11,Nov
510862,2024-06-24,23633,1,4,0.0,118.77,119.42,477.68,South,Consumer,2024,6,Jun
510863,2025-12-12,20512,27,3,0.15,282.82,285.53,728.1,West,Consumer,2025,12,Dec
510864,2024-05-31,22445,26,4,0.0,173.18,177.17,708.68,North,Consumer,2024,5,May
510865,2024-01-02,20475,20,1,0.05,187.69,175.02,166.27,South,Consumer,2024,1,Jan
510866,2024-12-25,23470,25,3,0.0,408.11,429.11,1287.33,Central,Consumer,2024,12,Dec
510867,2024-05-16,21659,17,2,0.05,364.39,371.33,705.53,Central,Consumer,2024,5,May
510868,2024-06-24,23174,18,1,0.0,376.89,389.28,389.28,Central,Consumer,2024,6,Jun
510869,2024-12-23,22673,8,3,0.05,289.09,297.84,848.84,South,Consumer,2024,12,Dec
510870,2025-05-07,23967,22,4,0.1,356.25,354.54,1276.34,East,Consumer,2025,5,May
510871,2025-05-25,20744,25,2,0.0,408.11,380.55,761.1,Central,Consumer,2025,5,May
510872,2025-03-27,23523,24,3,0.0,471.09,468.29,1404.87,South,Small Business,2025,3,Mar
510873,2024-08-05,20803,1,2,0.05,118.77,121.67,231.17,West,Consumer,2024,8,Aug
510874,2025-07-31,22152,2,2,0.2,177.67,177.54,284.06,West,Consumer,2025,7,Jul
510875,2025-12-11,20139,26,2,0.2,173.18,159.47,255.15,East,Consumer,2025,12,Dec
510876,2024-04-07,20010,8,1,0.0,289.09,309.53,309.53,East,Small Business,2024,4,Apr
510877,2024-05-15,21818,20,4,0.0,187.69,172.9,691.6,Central,Consumer,2024,5,May
510878,2025-10-06,23975,29,1,0.05,538.73,513.57,487.89,North,Small Business,2025,10,Oct
510879,2024-04-14,21521,16,3,0.0,113.27,120.45,361.35,North,Small Business,2024,4,Apr
510880,2025-01-17,22138,10,1,0.1,452.53,422.97,380.67,Central,Consumer,2025,1,Jan
510881,2025-05-27,21584,29,1,0.15,538.73,554.34,471.19,West,Consumer,2025,5,May
510882,2025-04-21,23774,4,1,0.0,453.41,458.75,458.75,Central,Consumer,2025,4,Apr
510883,2024-07-22,21027,15,3,0.2,203.7,189.55,454.92,Central,Small Business,2024,7,Jul
510884,2025-12-16,21689,21,2,0.0,301.42,302.69,605.38,West,Small Business,2025,12,Dec
510885,2024-03-10,21365,1,1,0.0,118.77,118.64,118.64,Central,Consumer,2024,3,Mar
510886,2025-01-14,22600,12,1,0.0,119.8,125.89,125.89,Central,Small Business,2025,1,Jan
510887,2025-06-27,22057,3,4,0.1,379.36,352.58,1269.29,Central,Consumer,2025,6,Jun
510888,2025-10-05,23517,25,2,0.15,408.11,398.18,676.91,Central,Consumer,2025,10,Oct
510889,2024-01-15,20288,14,3,0.1,323.49,337.16,910.33,West,Consumer,2024,1,Jan
510890,2024-08-25,20623,18,3,0.15,376.89,391.11,997.33,North,Consumer,2024,8,Aug
510891,2025-11-18,21371,29,3,0.0,538.73,542.57,1627.71,East,Small Business,2025,11,Nov
510892,2025-08-29,21461,30,1,0.15,300.75,320.31,272.26,Central,Consumer,2025,8,Aug
510893,2024-02-24,22266,2,4,0.1,177.67,191.45,689.22,Central,Corporate,2024,2,Feb
510894,2025-11-14,23501,22,2,0.1,356.25,344.24,619.63,West,Corporate,2025,11,Nov
510895,2025-06-02,23764,1,4,0.15,118.77,113.34,385.36,Central,Small Business,2025,6,Jun
510896,2024-05-17,21986,20,2,0.0,187.69,182.84,365.68,East,Small Business,2024,5,May
510897,2024-06-12,22382,30,3,0.05,300.75,324.58,925.05,West,Consumer,2024,6,Jun
510898,2024-12-30,22635,15,3,0.0,203.7,190.56,571.68,North,Small Business,2024,12,Dec
510899,2025-06-05,22348,20,3,0.05,187.69,189.15,539.08,East,Consumer,2025,6,Jun
510900,2025-10-16,22174,2,4,0.0,177.67,164.67,658.68,South,Corporate,2025,10,Oct
510901,2024-11-19,23762,1,1,0.0,118.77,111.39,111.39,Central,Corporate,2024,11,Nov
510902,2024-09-17,21873,1,4,0.0,118.77,120.17,480.68,West,Consumer,2024,9,Sep
510903,2025-06-06,22421,19,4,0.0,495.95,512.14,2048.56,South,Corporate,2025,6,Jun
510904,2025-05-23,21435,23,1,0.0,430.62,457.83,457.83,Central,Consumer,2025,5,May
510905,2025-06-23,21696,17,3,0.15,364.39,364.09,928.43,Central,Consumer,2025,6,Jun
510906,2024-03-15,23850,23,3,0.15,430.62,439.43,1120.55,South,Consumer,2024,3,Mar
510907,2024-10-01,20640,6,3,0.05,183.47,194.24,553.58,Central,Small Business,2024,10,Oct
510908,2024-08-07,22898,7,3,0.0,208.23,195.0,585.0,South,Consumer,2024,8,Aug
510909,2025-12-19,20438,4,4,0.0,453.41,474.12,1896.48,East,Consumer,2025,12,Dec
510910,2025-04-27,23810,17,2,0.05,364.39,337.76,641.74,Central,Consumer,2025,4,Apr
510911,2025-05-07,20234,11,4,0.15,526.43,494.35,1680.79,North,Consumer,2025,5,May
510912,2024-11-18,23449,10,1,0.05,452.53,424.72,403.48,Central,Consumer,2024,11,Nov
510913,2025-11-09,23595,19,3,0.15,495.95,499.1,1272.71,East,Consumer,2025,11,Nov
510914,2025-04-26,20176,23,3,0.05,430.62,457.57,1304.07,West,Small Business,2025,4,Apr
510915,2025-03-31,23813,16,3,0.0,113.27,106.08,318.24,North,Corporate,2025,3,Mar
510916,2025-02-08,23465,25,4,0.0,408.11,418.82,1675.28,East,Corporate,2025,2,Feb
510917,2024-07-22,21110,25,1,0.1,408.11,430.46,387.41,Central,Small Business,2024,7,Jul
510918,2025-11-10,20356,14,1,0.05,323.49,317.35,301.48,Central,Consumer,2025,11,Nov
510919,2024-11-24,20272,7,1,0.0,208.23,194.38,194.38,South,Consumer,2024,11,Nov
510920,2024-03-28,23764,21,2,0.0,301.42,299.32,598.64,Central,Small Business,2024,3,Mar
510921,2024-05-10,23769,18,3,0.15,376.89,353.85,902.32,East,Consumer,2024,5,May
510922,2025-03-31,22080,11,2,0.05,526.43,523.96,995.52,East,Consumer,2025,3,Mar
510923,2025-07-27,23350,28,2,0.2,297.74,312.77,500.43,South,Small Business,2025,7,Jul
510924,2024-11-29,21203,16,3,0.05,113.27,120.46,343.31,Central,Consumer,2024,11,Nov
510925,2025-03-10,20200,6,3,0.05,183.47,186.91,532.69,Central,Consumer,2025,3,Mar
510926,2025-11-08,22667,23,2,0.1,430.62,422.0,759.6,West,Consumer,2025,11,Nov
510927,2024-04-20,21055,14,2,0.1,323.49,321.07,577.93,Central,Consumer,2024,4,Apr
510928,2025-09-18,23625,4,4,0.15,453.41,437.44,1487.3,East,Consumer,2025,9,Sep
510929,2025-01-15,23402,20,2,0.0,187.69,173.53,347.06,East,Small Business,2025,1,Jan
510930,2024-08-19,23965,1,2,0.0,118.77,123.8,247.6,South,Corporate,2024,8,Aug
510931,2024-04-19,22287,21,1,0.0,301.42,291.55,291.55,East,Consumer,2024,4,Apr
510932,2025-09-01,20893,20,4,0.05,187.69,182.94,695.17,North,Consumer,2025,9,Sep
510933,2025-02-18,21599,21,4,0.0,301.42,306.37,1225.48,South,Small Business,2025,2,Feb
510934,2025-02-24,22967,24,3,0.15,471.09,480.32,1224.82,East,Small Business,2025,2,Feb
510935,2025-04-23,23317,1,1,0.1,118.77,115.62,104.06,West,Corporate,2025,4,Apr
510936,2024-07-31,20858,19,2,0.05,495.95,471.89,896.59,South,Corporate,2024,7,Jul
510937,2024-03-21,20082,20,1,0.1,187.69,175.88,158.29,Central,Consumer,2024,3,Mar
510938,2024-03-07,20162,6,3,0.0,183.47,195.18,585.54,South,Consumer,2024,3,Mar
510939,2025-05-31,21803,29,4,0.1,538.73,498.39,1794.2,South,Consumer,2025,5,May
510940,2024-05-01,20662,16,3,0.0,113.27,121.67,365.01,Central,Small Business,2024,5,May
510941,2024-03-20,23787,22,1,0.0,356.25,342.62,342.62,Central,Small Business,2024,3,Mar
510942,2025-04-04,23072,13,3,0.15,509.47,496.32,1265.62,South,Small Business,2025,4,Apr
510943,2024-11-02,22999,19,3,0.0,495.95,495.46,1486.38,Central,Small Business,2024,11,Nov
510944,2024-12-29,20490,29,4,0.15,538.73,554.89,1886.63,West,Consumer,2024,12,Dec
510945,2024-03-23,20812,1,1,0.05,118.77,111.0,105.45,South,Corporate,2024,3,Mar
510946,2024-04-07,22916,21,4,0.0,301.42,316.56,1266.24,Central,Consumer,2024,4,Apr
510947,2025-04-18,23310,24,1,0.0,471.09,488.23,488.23,Central,Consumer,2025,4,Apr
510948,2025-10-15,23815,16,4,0.0,113.27,113.61,454.44,Central,Consumer,2025,10,Oct
510949,2024-06-26,21964,26,3,0.05,173.18,174.08,496.13,East,Small Business,2024,6,Jun
510950,2025-02-26,22938,12,2,0.05,119.8,110.55,210.04,Central,Consumer,2025,2,Feb
510951,2024-05-22,20775,26,3,0.2,173.18,171.95,412.68,Central,Consumer,2024,5,May
510952,2025-12-06,21076,11,4,0.2,526.43,512.1,1638.72,South,Consumer,2025,12,Dec
510953,2025-01-24,22903,17,2,0.0,364.39,358.26,716.52,Central,Small Business,2025,1,Jan
510954,2024-07-20,23514,5,4,0.0,310.91,333.76,1335.04,East,Small Business,2024,7,Jul
510955,2024-03-27,20458,3,3,0.0,379.36,401.69,1205.07,Central,Small Business,2024,3,Mar
510956,2024-05-14,23186,22,2,0.05,356.25,359.07,682.23,Central,Consumer,2024,5,May
510957,2025-08-18,22813,10,4,0.0,452.53,435.33,1741.32,Central,Consumer,2025,8,Aug
510958,2025-09-29,22414,17,3,0.0,364.39,351.7,1055.1,South,Consumer,2025,9,Sep
510959,2025-04-01,23158,10,4,0.0,452.53,468.61,1874.44,South,Small Business,2025,4,Apr
510960,2025-07-02,23890,3,3,0.05,379.36,404.67,1153.31,Central,Small Business,2025,7,Jul
510961,2024-05-29,20818,21,3,0.0,301.42,281.71,845.13,East,Small Business,2024,5,May
510962,2024-06-03,20712,13,4,0.05,509.47,542.7,2062.26,West,Consumer,2024,6,Jun
510963,2024-04-03,23620,27,4,0.05,282.82,284.08,1079.5,Central,Consumer,2024,4,Apr
510964,2024-09-13,20033,23,3,0.05,430.62,397.54,1132.99,East,Consumer,2024,9,Sep
510965,2025-03-12,22761,29,4,0.05,538.73,501.15,1904.37,East,Consumer,2025,3,Mar
510966,2024-08-20,21048,5,2,0.0,310.91,324.48,648.96,West,Consumer,2024,8,Aug
510967,2024-03-20,21669,12,2,0.0,119.8,121.32,242.64,West,Corporate,2024,3,Mar
510968,2025-05-30,21168,24,3,0.0,471.09,457.25,1371.75,East,Consumer,2025,5,May
510969,2024-02-25,21748,8,1,0.05,289.09,297.15,282.29,Central,Small Business,2024,2,Feb
510970,2024-06-06,20687,14,2,0.05,323.49,334.12,634.83,East,Small Business,2024,6,Jun
510971,2024-02-14,22020,3,4,0.05,379.36,408.3,1551.54,East,Consumer,2024,2,Feb
510972,2024-02-26,22203,3,4,0.1,379.36,369.68,1330.85,Central,Consumer,2024,2,Feb
510973,2024-02-09,20951,8,2,0.0,289.09,298.43,596.86,East,Consumer,2024,2,Feb
510974,2025-08-21,20427,29,4,0.0,538.73,544.74,2178.96,South,Consumer,2025,8,Aug
510975,2024-05-17,21107,2,4,0.1,177.67,185.21,666.76,Central,Consumer,2024,5,May
510976,2024-01-09,22485,6,1,0.0,183.47,196.76,196.76,North,Small Business,2024,1,Jan
510977,2025-08-09,20181,14,1,0.05,323.49,299.3,284.33,East,Consumer,2025,8,Aug
510978,2025-03-20,20497,2,2,0.0,177.67,175.56,351.12,West,Small Business,2025,3,Mar
510979,2025-11-29,22446,5,2,0.0,310.91,296.24,592.48,West,Small Business,2025,11,Nov
510980,2024-08-13,21582,16,3,0.0,113.27,115.2,345.6,Central,Small Business,2024,8,Aug
510981,2025-11-30,20306,27,2,0.0,282.82,296.25,592.5,South,Corporate,2025,11,Nov
510982,2024-11-05,21858,5,3,0.1,310.91,330.52,892.4,West,Consumer,2024,11,Nov
510983,2025-03-12,23368,8,2,0.0,289.09,302.6,605.2,West,Consumer,2025,3,Mar
510984,2024-02-19,20642,2,3,0.0,177.67,182.86,548.58,West,Corporate,2024,2,Feb
510985,2024-03-30,22955,5,4,0.05,310.91,298.09,1132.74,North,Small Business,2024,3,Mar
510986,2024-05-01,23863,21,4,0.15,301.42,312.86,1063.72,West,Corporate,2024,5,May
510987,2025-06-18,22171,3,3,0.0,379.36,370.82,1112.46,South,Consumer,2025,6,Jun
510988,2025-01-01,20389,4,3,0.0,453.41,450.27,1350.81,Central,Small Business,2025,1,Jan
510989,2025-06-13,23901,5,4,0.2,310.91,327.79,1048.93,East,Consumer,2025,6,Jun
510990,2024-10-07,20797,29,3,0.1,538.73,544.86,1471.12,Central,Consumer,2024,10,Oct
510991,2024-09-16,23157,29,4,0.0,538.73,552.97,2211.88,South,Consumer,2024,9,Sep
510992,2024-11-25,21538,25,3,0.05,408.11,434.17,1237.38,West,Consumer,2024,11,Nov
510993,2024-09-29,23425,5,3,0.1,310.91,302.67,817.21,North,Corporate,2024,9,Sep
510994,2024-01-04,23270,27,4,0.0,282.82,269.5,1078.0,South,Corporate,2024,1,Jan
510995,2024-08-09,21712,26,1,0.0,173.18,179.81,179.81,South,Consumer,2024,8,Aug
510996,2025-11-09,22181,21,3,0.0,301.42,304.38,913.14,Central,Small Business,2025,11,Nov
510997,2025-07-10,20464,21,3,0.0,301.42,309.06,927.18,Central,Small Business,2025,7,Jul
510998,2025-01-15,21428,17,3,0.15,364.39,391.97,999.52,Central,Consumer,2025,1,Jan
510999,2024-11-03,23527,10,1,0.15,452.53,484.93,412.19,Central,Small Business,2024,11,Nov
511000,2024-11-14,21897,21,4,0.0,301.42,289.23,1156.92,Central,Small Business,2024,11,Nov
511001,2025-05-22,21197,9,1,0.2,308.58,307.26,245.81,West,Consumer,2025,5,May
511002,2025-09-26,23413,18,1,0.2,376.89,372.68,298.14,West,Small Business,2025,9,Sep
511003,2024-12-13,22693,21,2,0.0,301.42,317.87,635.74,East,Consumer,2024,12,Dec
511004,2024-02-15,21761,25,2,0.0,408.11,391.06,782.12,West,Consumer,2024,2,Feb
511005,2025-04-25,20619,29,3,0.1,538.73,501.86,1355.02,North,Consumer,2025,4,Apr
511006,2024-11-22,20935,6,4,0.0,183.47,191.12,764.48,East,Consumer,2024,11,Nov
511007,2025-09-22,21563,2,3,0.0,177.67,190.39,571.17,West,Small Business,2025,9,Sep
511008,2025-02-25,20832,4,3,0.05,453.41,425.04,1211.36,Central,Consumer,2025,2,Feb
511009,2024-01-12,21078,10,4,0.15,452.53,417.46,1419.36,East,Consumer,2024,1,Jan
511010,2024-07-21,23368,21,4,0.0,301.42,315.6,1262.4,West,Consumer,2024,7,Jul
511011,2024-07-16,22781,24,3,0.1,471.09,499.9,1349.73,South,Small Business,2024,7,Jul
511012,2024-07-08,21000,6,4,0.1,183.47,182.32,656.35,West,Consumer,2024,7,Jul
511013,2024-12-04,22218,29,4,0.0,538.73,544.24,2176.96,North,Small Business,2024,12,Dec
511014,2024-04-28,22137,30,1,0.0,300.75,300.79,300.79,East,Small Business,2024,4,Apr
511015,2025-07-21,23447,21,4,0.2,301.42,311.29,996.13,South,Consumer,2025,7,Jul
511016,2025-05-31,22791,5,4,0.0,310.91,320.13,1280.52,East,Consumer,2025,5,May
511017,2024-09-15,23090,23,3,0.0,430.62,400.16,1200.48,East,Consumer,2024,9,Sep
511018,2025-05-03,20614,20,3,0.0,187.69,186.8,560.4,Central,Consumer,2025,5,May
511019,2025-10-01,21701,10,4,0.0,452.53,434.14,1736.56,West,Small Business,2025,10,Oct
511020,2024-10-26,20079,24,1,0.05,471.09,458.2,435.29,East,Consumer,2024,10,Oct
511021,2024-12-07,22720,1,2,0.0,118.77,118.38,236.76,South,Consumer,2024,12,Dec
511022,2024-03-14,23957,9,2,0.0,308.58,300.02,600.04,Central,Consumer,2024,3,Mar
511023,2025-02-09,22746,3,3,0.15,379.36,358.26,913.56,Central,Small Business,2025,2,Feb
511024,2024-05-15,23257,21,1,0.0,301.42,293.48,293.48,West,Corporate,2024,5,May
511025,2024-01-21,20480,22,3,0.0,356.25,372.01,1116.03,North,Consumer,2024,1,Jan
511026,2024-10-21,23787,29,4,0.0,538.73,549.33,2197.32,Central,Small Business,2024,10,Oct
511027,2025-05-28,22939,15,3,0.0,203.7,196.15,588.45,North,Consumer,2025,5,May
511028,2024-06-30,22266,29,3,0.0,538.73,567.96,1703.88,Central,Corporate,2024,6,Jun
511029,2024-04-16,21606,9,3,0.05,308.58,329.31,938.53,Central,Consumer,2024,4,Apr
511030,2025-06-22,20898,5,3,0.0,310.91,299.02,897.06,Central,Small Business,2025,6,Jun
